"HolderAddress","Balance","PendingBalanceUpdate"
"0x84f46686b5b76f04e7b13b44c8e38d2f90a5f120","3","No"
"0x0bb8fa3a3684ce13d6be7e42ce988b75fe65c3de","3","No"
"0xa0d439cf0729736a4061b5c0a3f59a29a7bc7f55","2","No"
"0xf90b108640564336adecf0cdddeca8890df39ccf","2","No"
"0x88f9961ab0573a3830ea2c53d9120b71057252f4","4316272.17321","No"
"0x6d298c837998be7180fce5b93199b382eaf81db1","159632.749","No"
"0x69eb8b0353a5dfa8414966b0207769aefbf0627d","250329.261","No"
"0xc577ef224f94f6e2c2491bb4930e5e67b93ff10c","712520.892","No"
"0x5c13370a43fe7150104195c86a4bc8d6148f67dd","556777.9676","No"
"0xb9ea5a22fd7de4aebc97d05ef9276a3f635d12c3","483069.9015","No"
"0x62ecea11fe0e1a1b93670265c07003e76080a60e","389297.664","No"
"0xc256274f30ba9664cd61e8838eb3e33b406af462","314386.945","No"
"0x0535f8f27bd84c4bc643ac68ccd70765352d1d02","66920.183","No"
"0x820a6598f17cd118d655eb357d6448199ae58b05","147316.8034","No"
"0xc915315e2271d320888f6041eb819d36e469fb73","119785.9039","No"
"0xddd74720ea9dd31ef0d36148378b9e5e746ea30f","57309.8739","No"
"0xedf5743b7b18673104685fcdf6369df2935fcee4","71735.9907","No"
"0x53b2910cf957aae3d462f2c15acfe7b70d6c70e9","83739.7798","No"
"0xca98b6ea031c6cdbf9381001867ab27276d8d11c","88083.23052","No"
"0x5025b3caa2d64ccfba7e0160b0692f42160c304d","71252.089","No"
"0xa95345d2dba18671fd9418d52e95e848cd11259a","55172.867","No"
"0xedf39b6b5262fb222b7105bbd7e526b99a5abc6a","27147.045","No"
"0xb941a5dabc1b36ae4807cfc1bb7d8e7a96ee3c45","26719.533","No"
"0xb472566b127d43fc2765f0992bba548ebb2854f6","23750.696","No"
"0x3a3eeadfd1c8a84b2660606934b7bdcda2791c03","23283.89762","No"
"0x051a93695797eb4c401b4da0db66e3a2beb34b33","26535.05","No"
"0x59422ccdc2ec7cef1b9f07d87c79fa0afdec00af","58377.266","No"
"0x3c3befbfb8fd0e9d52182027a0fc5696d4960851","23854.7378","No"
"0xc2342dd06ed81212d4730df318b742356fb868ea","17813.022","No"
"0x80d63799b1e08a80f73fb7a83264b5c31600bf3a","15649.2439741567","No"
"0x44aa9c5a034c1499ec27906e2d427b704b567ffe","46218990.9944191","No"
"0x648aa14e4424e0825a5ce739c8c68610e143fb79","24441.539999999","No"
"0x3a7356978537d9ed06f33210c0d73135a475cb46","64.6172","No"
"0xfdaae0c5a7a56c8265b9f86cf8cd934a494e3733","87762.550199999","No"
"0x782c93e1c530a283ef738a58b5671a8fc2d8153f","0.240000000000262","No"
"0x1a201469d96f7d443e71ee3997efdd6f2ed33f50","2.681499999","No"
"0xa3509a16bbfc5992eb01cc861b615ccd8e937da8","17735.9856371823","No"
"0xcfc42ffec0f9fb643a7e01a53e7e0bdfd90a66a6","0.311912834375782","No"
"0x9c8073bc2d5447f53df5eea50160ca091bf81ed0","1.51926085873125","No"
"0xfa18b9047ad29f8b66b556da8e97af1b6a57e39c","2.12399676533302","No"
"0x77e64560bd6c323c075f206a5ab9dd6850f31609","29.175980608407","No"
"0xafaba30769374ea0f971300de79c62bf94b464d5","8.84736E-13","No"
"0x22fa8cc33a42320385cbd3690ed60a021891cb32","11.0493707581243","No"
"0xd0c81e82abddf29c6505d660f5bebe60cdff03c5","30.6643","No"
"0xa706ed4676204e1b9b3aa005cf8ab5c92d30a830","4.18264069308538","No"
"0x9f5bf5011770655c751aa54a8a60839bf8f596ff","78.6225","No"
"0x441e1e47a6fa2dbfd3cd9b54291e9ab3a58d7975","4.32102302173662","No"
"0x0f48669b1681d41357eac232f516b77d0c10f0f1","263.698514300844","No"
"0x4c2c4ea2a304bce110e72474c6f904cf67ab0d1b","3.54859504197273","No"
"0x625236038836cecc532664915bd0399647e7826b","505.979299999001","No"
"0x6e3c9dfe5413a98720e29f8245c63064f8687492","0.000849999999985255","No"
"0x8f942eced007bd3976927b7958b50df126feecb5","886.518","No"
"0x14d92832265eeafdef9e526356fefc90105966c3","123.3567","No"
"0xeb59df96eb40b045d5ef6aca1b8206b7f1b46273","63.3469015917479","No"
"0xc7d0961e09ef783b02e951b3a0704236ae7cabb5","161.1628","No"
"0x36d960741d2ea0bfccfa23838828af528e38cd9a","0.269999999000117","No"
"0x1668c9725e27bf5943bbd43886e1fb5afe75c46c","9.9999999967232E-05","No"
"0x151eaaa48bbd08b7cc37b52216cf54f54c41b24b","139.574615453682","No"
"0x4925c8d00e2c94dd9b00d299b249d3fa6e1c2bf4","3.4924","No"
"0xd257abe07eb65230149e4ad9994bb04d03a36fc4","835.0874","No"
"0x19ac4a4149d55c7fa749095959ab7ad132eb0f15","17.0182726975853","No"
"0x0000000057a888b5dc0a81f02c6f5c3b7d16b183","1E-18","No"
"0xb2342318228006b7ec33f86b87b9ac6669422c40","3.87067331578399","No"
"0x9fc27fb296edf4b8b6aa3ce42e9ba24bfa4c8d3e","108.913457845115","No"
"0x0035fc5208ef989c28d47e552e92b0c507d2b318","5701.647099999","No"
"0x780f3308b5eeef72135f2843a90fe64cc0698fbb","225.550099999","No"
"0x000000000000cb53d776774284822b1298ade47f","2E-18","No"
"0x5a27d268e830655e908a0a2c3b24f572695af5e8","9.9999000018944E-05","No"
"0x575c3a99429352eda66661fc3857b9f83f58a73f","1E-18","No"
"0x4b0943930e1ff67e4d4a56e9e912b1d2e47924d4","40","No"
"0xf91c06e10e9aae72432c6ccfc0c3752340d0b386","55.4366313902233","No"
"0x271adfa12de6894ea3f38e1148aa07d0f21fb9a8","243.247583160443","No"
"0x7dbf85de9ee45327c243bf74f1e85309cab12441","36165.0872","No"
"0x3288338837dc90afbb81a93e5a9c3c5688436e10","1274.10703423993","No"
"0x242e333b5c84206831e5fddb40f67a8f5726e64d","217.623832526533","No"
"0x64ebde2e66d3101e12973f407d97fdacbdb5c313","7.6024610155693E-05","No"
"0x9b458316b2a460108b5883a5c76c4a712600d721","39.6958","No"
"0x5ebe4c2f14cd027bb2bfce0116cdc4ceb1b68d95","558.473599999","No"
"0x00000000003b3cc22af3ae1eac0440bcee416b40","0.000409621052890959","No"
"0x9c8aeb616de1f4c86d0211ab680e896bfc7d0ae0","51","No"
"0x2e5300eabf71950b00ddd6a59690cfd8852ad3b9","1.24639999800001","No"
"0x339dd90e14ec35d2f74ffea7495c2fb0150af2ba","5.2725","No"
"0x62b318c7ff4c7e459be30c73a4389b92d206a2a3","16.8162","No"
"0x77d63a93c90a9860ab07ee6bc7bc5becad1cbfde","21.1641446890546","No"
"0xadb0835eb3552cdafb735cea4f03a9381ef4cb39","2.42400676579E-07","No"
"0xb4caa764e2bf087f1a7a0cec43250892022787d9","2.73894789843992","No"
"0x000000000000084e91743124a982076c59f10084","1E-18","No"
"0xcf063167c13abfe9e8d2447557bed970510ed01c","0.393200000000066","No"
"0x919eef36956776968b5c8f84973ae8895426f88a","10","No"
"0x000000000057e8abd581828a2b40076852c0ba6e","11.18","No"
"0x4a8f6434499f8c9371a98db9824b4b8ae2ba9fe2","222.718899999","No"
"0x0000000000007f150bd6f54c40a34d7c3d5e9f56","0.805793906290811","No"
"0xcff2d6bf21e6835a144ef668809adec4b4e9c395","1E-18","No"
"0x9ad2fdc0c515c2fe5358acd8b641f799e64e0c5c","45.365399999","No"
"0x02023798e0890ddebfa4cc6d4b2b05434e940202","1E-18","No"
"0x8d8890235639aa0715afb141fd2943f19e101e78","40.7276","No"
"0x52074b812ede01cd93f66fca83649af1a44e9c7d","2.88858552773994","No"
"0xb3e1b74963301d2ebd72eceae539007c3aff3424","191.103978011545","No"
"0x00000000b7ca7e12dcc72290d1fe47b2ef14c607","1.4E-16","No"
"0x5d55ee935d1aad8cace20528c63b26bc6417b6ce","0.621920448186635","No"
"0x09c41efc1c7e2c2a11bb153ef39affeaff2cedcd","31","No"
"0xcc789933e9f9012ebfde6abe1af23c09d354d5d8","1.661499999","No"
"0x3035a1bbd824041b07f8ab2297a71a81e00127c5","336.7976","No"
"0xe5bb0c2eecead281f21689bdaac921857a9ece8e","205.5387","No"
"0x1ad96c413367ebb4f9c8961a751cf144c9278592","456.781532837549","No"
"0x7fa5acdef6fccbdf3464a09d9448e990fa394cbe","105.6323","No"
"0x93f3f612a525a59523e91cc5552f718df9fc0746","4726.38644257673","No"
"0x5dfabd6448395886f8f46f9fc854f828ec313ed4","0.0893561178183387","No"
"0x7c9363f704f053e9bc709b50a1bbc6e83884bb61","9.999900000256E-05","No"
"0x84c191dcfd652f6b1012bde262aaa933a793e56f","11.0525","No"
"0x6283511fc53c60c0a0a1848ac88ff46b5d2496ea","3.00201312673181","No"
"0xcac3bfe014ee049d2eeec30c7a396a29b1fe1349","100.228909613963","No"
"0xeef5c9bcc2844ede61427886e670395718a1c857","1.00000000900025","No"
"0x93e459a7fa7886ce52993a48445646a1342f1bf0","920.739638324377","No"
"0x327b9dee1830f8201efa751fd96f7b1ad0b300a1","1.42419999999997","No"
"0xcdf91269d4e4bba12f8f3c82be7a13e4a1d4b3bb","216.042","No"
"0x1f6893034525ab6e23f98a166eccb52f673c8e94","5.9722","No"
"0x1028a8bfba4ad62caf408fc6c541f42a9015b0c0","1.6384E-14","No"
"0x59932c8e0b3cf2d9f890bb5f4d30291086e651f9","0.4507","No"
"0x2802907ab681298d35ce2eaf2415550137c40c8a","2.51","No"
"0x8b88581440bdbfacbbdec0a9e00afa31d31f7656","2.06089999900004","No"
"0x6c68b7cb55ffcb3c27051107caf3fdde5d9df239","9.8","No"
"0x166b6770f7513ee4be7a88f7c8d250e5e8bcbfaf","1E-18","No"
"0x1d6e8bac6ea3730825bde4b005ed7b2b39a2932d","2E-18","No"
"0xf1a1602c90d8e510bc583eabb53667e3afae4b52","55.8492923919952","No"
"0x590e7f159afbb0c70b4ea58b9453b8fbb7e05603","1.06999999","No"
"0x1289f94bcc60ed9f894ab9d5a54c21b3d4b3f2da","1674.139999999","No"
"0x5c182c4089770d1d1cf4a2f9adab651ca833b0f7","0.196899999999984","No"
"0xdc1e958e5d94f1601740d73c664d2b2591d99ae0","356.944104836057","No"
"0x9b045b6589ff0044f97901b742609eb34ee96949","1.0412","No"
"0x006922cf75094708c691d06818034d89aeb23ca0","1","No"
"0x1fd7dae8ce6190509486e657629975e10ecfef60","40.6264","No"
"0xd7b26011e6eb5857a6251da1f77e9f3d8aac4489","52.8021374781789","No"
"0xe937e88591f641a689e2132a6f633d7b6b1a54c8","92600.969999999","No"
"0x855a5b16782304d3382dd764ef69a10efbeb9a77","1E-18","No"
"0x54452271c9414f78cbcc0fe6530946a95f4b65c9","258.119793852824","No"
"0xb5b98e2a841de3b5ac48d9a55869bf7f486173eb","887.5804","No"
"0xab00d4b3c5f51040206339a0c0f27665b1969a33","0.00630000000001638","No"
"0x49307d775728daf1d4736ab762de0cefd035e323","1E-18","No"
"0xbd18c0b86e419c3f2bf9a4df52aac12eeeef37e0","3.8683638057117E-05","No"
"0x61412bb7b13c24c3a913639a22be592d65e797b6","24.6443","No"
"0x0a6f3896f60b30f81762bddb640a800fbcd83a29","238.6769","No"
"0xf2986ab74ae30629f459a26c0d37f9c31470ea30","59.3481","No"
"0x08765d76b85c0dc743cbbb6ae461c9cfc6109f1f","22.9227","No"
"0x45c4937b83a4a9748fcc998e5e932c462e9dfd76","0.172899999000035","No"
"0xa74e37ec36e5257a5861de457fe8a60bda7e7c7a","0.0889","No"
"0x6f6c0194a67c2727c61370e76042b3d92f3ac35e","0.0848999990000353","No"
"0xb2646e86ca2546d0926ec2e512ec444000313a05","1","No"
"0xd392613939b24d48fe8c5c86a82a868ff8bd6661","29.976260511089","No"
"0x176b8c8dd7657a011fcac694364e69cf011980e9","2.52070000000002","No"
"0xd017617f6f0fd22796e137a8240cc38f52a147b2","63121.4320588421","No"
"0x2fc3fd7c06adfc48736122ea33820038cc16dcdb","25.7687794217387","No"
"0x74ba7f291cd7d9252447b7086876dc13bde8cd1d","6.8536","No"
"0xbc6d28a2e0a29423f3a0bc6cc6e656e1e58762d9","500.979616636025","No"
"0x94a2c6eca876ea1b086e2fbee748a46fe9362710","0.0944999989999698","No"
"0x395568adda9ab72d27a874fadfcd2f333fbf8f10","2.03719999999993","No"
"0xc601173826fadcd4da7e21a8232da01e7c1abc5c","6.50339999999997","No"
"0x807832994ba40fd9e5a6179396b8ec1e766a6b43","1.98278295749444","No"
"0xa183153598dba79f7eea16dca12ab302d7d13dff","1.62201103580607","No"
"0x210a0c4b4d55a87b7eb98bb2205dd53b77033bec","1207","No"
"0xd09b6f76f90e3d9a50873db521958f6456c8e067","129.972969284529","No"
"0xccf9a2f4b558d0a23d2f678adf2de1dc52fa343e","1.02","No"
"0x24f15402c6bb870554489b2fd2049a85d75b982f","1000","No"
"0xb4aca4d18c3f3ad9bfddd0a0dc8f669d51798dea","3.264","No"
"0xad9330c3d486fde50c23050f08f8890e36df8a9f","4.9936124296841E-05","No"
"0x2b622689ab932f5c6f5d1d3279a138401230c3bd","1","No"
"0x069ba44bfe4584ecf7e5c2346e2cbdc916bf30ac","0.00249999999998362","No"
"0x000000c52b33fa71614810224771dc8f3255b220","2.7E-17","No"
"0x894d8502aa32714b2ec0ea6956f26fae3dd2a551","20.6","No"
"0x017cfa51aa4fa60f90ecb919f9c9cb7a07dbc7eb","1.1248","No"
"0x09befe62d0697a3e608c850f41d85d80369e7506","4.2807914176E-08","No"
"0x5973f77c4c8fdf2719a71f7f8b63f68a5b107433","30.9605156284924","No"
"0x36aa46e405d2a605cb0bd6b15476fcb2a3dfc1b2","0.00270000000001638","No"
"0xe90d5f1d9e1634eefb1849ea6870ad9c615ede24","0.00143515393356808","No"
"0x4cf294cb8d8f73d0d5281c3ff6d876c267b95c1c","1.6961","No"
"0x3eaf7bd84eeff7445e9499956950d5cba285c973","23.3768659368781","No"
"0x5898bcda81de45cb1dd0e55070e43268bbc46066","3.54908490669489","No"
"0x967e5975cb47c9273beb353c0ec079c7bba9f18b","0.00729999899996979","No"
"0x54bae63e59b422dd7c047e375f051d60c37cb60f","10.6969134038494","No"
"0xe8b15352c8b5ba4acabdc91907b742fc7249d91c","82.703799999","No"
"0x669f136a19d4081cf7615ee2751d19b6f5fccff3","59.5776","No"
"0x54762b58512a7bb02e88e46ac380c86e5d327a8b","217.829","No"
"0x7d4875bd28c8fc049b3cd5fb1c62dbf3e954a8be","135.1197","No"
"0x005700575b1b3f6d146fb4391d5cc5fc4fa63ed4","851.360282492884","No"
"0xeef78134664602e37c37d438a49b82f531704e8b","1914.31823448961","No"
"0x49e53fb3d5bf1532febad88a1979e33a94844d1d","1","No"
"0xee267c7feaa2f78b59e4ec568fad76bccf375c36","30.9577","No"
"0x8adace41ec579423f149d7402f282301fcfaff36","34.5899999999998","No"
"0xcb938bbed7789ee8aabd259a8cb789aa3500bbf3","200","No"
"0x12fe20de6b441f18ba9a3c9a7a78c9bd16723e8d","0.06455871369728","No"
"0x261e1fbc2d5c7200de55289dfab9ebbc5fd585be","3.19639999900012","No"
"0x26da4f747dd974f873be9422918faf1c3c0049d6","0.553500000000016","No"
"0x0eedddcf6e26495d2bb6fc21fd565bf20818ec81","94.3529802893712","No"
"0xfef0e7635281ef8e3b705e9c5b86e1d3b0eab397","356.064438130115","No"
"0x51b3dd026e3837352d7a0efb431c62c1862d0d4d","19.408299999","No"
"0xf5dbd20a5345c7eafc92038efebee3c85f6b9b68","76.7748","No"
"0x2271fe6d76ab94352ef826d97445048bd8c4d45f","200.83518531","No"
"0x18134980084fef172b65302cc6e28c4080181ee8","1.6384E-14","No"
"0x04f71a91733f55c82fd29f064b37f7d83b2ee86d","1","No"
"0x9c90aef0030f2681b3c7206be35bb6698220f419","0.0054999990000681","No"
"0xae9a30fdc0caa2eb8624756f1725f75283aaa343","4.17964279431059","No"
"0xecbbc62189b18902e9abe7236edfa7964f7e3381","210.960829600031","No"
"0x33f144aa851e9e55b042f46014bb4f737bc777bf","1.14000012499987","No"
"0x48a9789428f2067338d02b1ef3612df64f05feb7","284.300680569319","No"
"0x53b015573630d248a32b11b21e5443efb92d9cfb","100.8034","No"
"0x36d6bdac809826355078bb9b1cd0701faf1f2729","79.7010448","No"
"0x8649552c5c04af0e8004dc855b9c2789a25b8d85","1.00007587946111","No"
"0x98ab65f39e8c187857c657f8df230820de2b7e2e","548.6235","No"
"0x541eab7e349a289bee9f3f8e2d297068bb1f8da0","5.5412","No"
"0xb08f95dbc639621dbaf48a472ae8fce0f6f56a6e","500","No"
"0x19ccb25048d01b731fa0c301321709884b3b6d96","278.679022395841","No"
"0xffee03b5b06713406842ff3bd89369bf9f85e958","3","No"
"0x64e1716eaa3bc708e9e3471975a64fd401c2e12c","0.5625","No"
"0x810d3aabbbf8cbcff5c256f2b0621c4941f8b139","0.00169999999998362","No"
"0x2afe447c732f42bc9f9c95fae0102fd114d2636e","9.9612189482247E-05","No"
"0xd2033db9c5370ac76abd80823b5c5adc097e2fbf","9.9998999986176E-05","No"
"0xb4649484e2e3c4f1b689f9df327c2248b8203eb4","8.55252762439429","No"
"0x67e97eaf29efff2f3e96f8dad36c05bc741cd412","1.8976","No"
"0x9cf7adeb14c2884a37546de3f15cbdd832d4e05d","199.263423717248","No"
"0xd30b4753a4ff2cc47a2ada84a9a85058da16d2e8","0.299456902656516","No"
"0xf7ca98164d536f1ce7f52be37c7a6517e782edc0","1.59242799899996","No"
"0x3985857f2c9373f285cf196dfe07522ced5b44e0","1.6384E-14","No"
"0x36da70f047098463df93fcdc0c2f9955970bf4bc","1.09510000000002","No"
"0x6dfe6b4dd11c0121e139e06e9f6d7a027264c9a3","41.524499999","No"
"0xab5e59d69552f0be9afedaf35b1c3edbfbc58fbe","15.3","No"
"0x5e87277b3a2e21bd725f43489b25c1c4ae9722c3","1.31072E-13","No"
"0x80af0af8c7ab024039f49fb4bb5f440b1297c413","0.405100000000017","No"
"0xeac8465cae35f6b2f0588ab4dbc07b3af85f67f1","147.433999999","No"
"0xc0ad5d21ff19a4e85b016bfd53ced8842995c151","5.08849999999998","No"
"0xf6a6a404fbf3eb7d21e4a78651a5c373f10097a6","150.322592382607","No"
"0xf53a69e7b19d3a92ceae7efb9c621d01d5ab365a","96.0014445015157","No"
"0x5d9fbfcef7b3ea6344dbb2f6bce9aa3067adfe75","9.180722231247E-06","No"
"0x6b9c53cb5bc9e5bf03e18a59b640f1f63020b9e1","94.7343","No"
"0xd48697141684e3de10bc8e0ecf3c547864b2155f","28.0302089791538","No"
"0xb9b693e4e36962f9c8b4bfb23015be5fd609c4a6","100.5184","No"
"0x60c51a68d3c75b62f723e6a2da29c6f1fbe4b7c5","124.8514049478","No"
"0xba0468c0149c68df778d7e07a2ae878f4cf0c367","2.4621013933121E-05","No"
"0x19a22b62bba26b3146d599be743a2d65bf5ace2a","1.52990000000002","No"
"0xfa36f861b6b297380b2005749e36b8ef81a2a95c","26.8626072088376","No"
"0x08508b01edbf68f838e46c5f5e5ce0552dfad18e","206.869","No"
"0xe3b1209dd2ad3c9c7dde8dcef8440b924ce2cc26","2.70719999900005","No"
