"HolderAddress","Balance","PendingBalanceUpdate"
"0x6431616a013198a7015ee181ec5bd88db65f6e8f","63389.74622801","No"
"0x3f31bde678303320f19a677b8ed2a4a0739daca7","180389.74622801","No"
"0xba333f8ff556bf35d38e102a98daf1c5f6d9d708","37422.03742204","No"
"0x2f374873e3d410dddb11e7f0d7be6735645170bc","52605.28742204","No"
"0xb7d3364dc2f512d6abcb312178d6e5f0717f9e10","37422.03742204","No"
"0xdfe7ad3e0cc6fb0798e66c67c72927c49fc42478","200000.00000899","No"
"0x311da6d80cc8994193168ba51b074649606cf6d2","123004.0836185","No"
"0x965bedabfe79e18f07394f10b631d923c5b7e52b","37422.03742204","No"
"0xc70e679716cca202c80e3327d0652cb77e350e4e","52605.28742204","No"
"0xa7cbe59f4f6a39ace67defe064a1ccf4d3588d4c","37171.3443906173","No"
"0x4ba1f44727b6107501f071a803a1230d5601f70f","53636.1615825023","No"
"0x560390d76af48208dc50a8906a91baf7cf93b116","53153.71806664","No"
"0x16e648667b6bb4c7e572f5cf71874f7dd047da8d","37829.4952195042","No"
"0x5dd39a3fc1c33e4411438e79bf86d4fab4f6932f","53737.5605993805","No"
"0x6e7d60cd6a8f64b9819d7d99320e9b14a7cb1d65","100000.610900057","No"
"0x84c611f997e35523cbe4cd3d3f6ac298859d4fa7","89552.23880597","No"
"0xdc6dbb867dc979e8c0273885fd3290bb12c483cb","52605.28742204","No"
"0x10031a8001d7ac0bf507cad46ff5e835c339d89a","183389.75622801","No"
"0xf5beb122a7404aa921d084e6858e538c9845fddd","52605.28742204","No"
"0xdb1ff7681c8d1d0afd71d5a63a99fc48b9c07c20","52605.28742204","No"
"0x5cfb57dfb0dc060c88015dec531cd3105748ccb6","52605.28742204","No"
"0xef44bf6d4db587dac6fb6bb46b5d74b688587d07","37422.03742204","No"
"0xde65a3dfa85f3421a36599c777df1b8c7246be25","122.037422039997","No"
"0x78b3367b0f547cd16bac453f788956afce92447b","54974.92628098","No"
"0x74f0ef88878bad5c38ee76144ebb723c94e25a86","183389.74622801","No"
"0x0a4de625aa7624dd72cb09a41a6e52fce1993310","83389.74622801","No"
"0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb","17100.6005416121","No"
"0xb9b8ef61b7851276b0239757a039d54a23804cbb","173389.74622801","No"
"0x1745a3f232467511fc36b2480e8e7acf6a7aa7f0","1373776.34539982","No"
"0x66c97dc031bb2f6ad421cef7b01de0ca2ae4fe64","3982.04619646","No"
"0xe68593fbd0838398b413606f2e8099474b97da86","53207.99143824","No"
"0xc571147a515a789eb23cbcbf92f86bc1485ab877","150174.27622801","No"
"0xe1e92c34b4a26e95da314d818b5d904efb3961bd","183389.74622801","No"
"0xef5bc2eb4180a320bd4d07980947f59f40d28804","214423.160757338","No"
"0x1fbdbcbdd69971d7742ba2cd317d6caf830116a4","91388.14432624","No"
"0x5d080b5d2718bd65678c9582519eb876c3042511","37422.03742204","No"
"0x7c224beeb6064d7ca376dc66a8d1245ad5926aa6","37422.03742204","No"
"0xb21731d830b7e8460e5d6c66dc1ccc0a5d0a6b87","52605.28742204","No"
"0x221c2f9fe59f6d6dd569cb8fc94755e247afc309","8519.79340630796","No"
"0x8fac841807e21807f511daf3c04a34cd78661f4c","49157.52622801","No"
"0x15b7fec273f6f09786ae3efc6e0aa9ea33f56508","126974.27622801","No"
"0xf8375f52a94cfde7279b22da6654f3cd3e39bcee","52605.28742204","No"
"0xc27abcdb74146c3f1ac4bea54cf4cd5846b6f060","37422.03742204","No"
"0x781cd8e81e9bb6a5644a8bc1b84297230974e904","41933.9218424569","No"
"0x2c00fbb8fd74c44c0b7196cad3c9e51ad50b17ed","126974.27622801","No"
"0xf389dd1f828525b449d63d14157f2d3a25ee0a41","40741.6541326184","No"
"0x4eb38a6460cef8b797e5dbc66b421a06e2ddaeb9","2791104.70312027","No"
"0x286cd2ff7ad1337baa783c345080e5af9bba0b6e","108354.457752525","No"
"0x2b8e903457a7573822570e5bf70e7059a7821375","52605.28742204","No"
"0x60d29311fdb1bf848856ca5caedd199cff4229a8","52605.28742204","No"
"0x1a201469d96f7d443e71ee3997efdd6f2ed33f50","1000.74622800999","No"
"0xcefe61e64eeb96f0bc55479e2e0b92ebd821a370","52605.28742204","No"
"0x24470f6c7b9c50e4b727459ffa400ae74a8b7622","126974.27622801","No"
"0x0c20e9958e4eb2d9c112d1469e17ab6c830cde09","37422.03742204","No"
"0x0148107d2b0fc3e90e8ac427a9058beaffc5dd79","130784.46880597","No"
"0x99d7be449d280379802588554734fc521f891f39","183389.74622801","No"
"0x8ed5003d47e6b8a7024ef9cee90403ed786b151e","0.00896971999425331","No"
"0x17087c293fc01917be2689e6551a55891a19119f","4.5472265297446E-05","No"
"0xf71e9c766cdf169edfbe2749490943c1dc6b8a55","37422.03742204","No"
"0xd1dda31130071a10fc64d24ed3c3291bac5aee16","89552.23880597","No"
"0xe860bf57a91bc5d6de6cd4c9f15318233e1b766a","37422.03742204","No"
"0xb76e4a9932538bbad705d2936d0db755389cacff","500","No"
"0x9b5a2ce7faed24eaebfd1108dd4b97644b919406","52605.28742204","No"
"0x2436adfc3bb5fcc798902c124132829a3389f129","37422.03742204","No"
"0xfb12ae037c51fa0026ab54678c0111c77ce4057c","37422.03742204","No"
"0x170c3d36b7b6fa957c8b454c416f66c4085971c7","77903.1890908067","No"
"0x2206445d241ccb7dae93b2d2acfc67f75b90fd76","204441.925141529","No"
"0x656b003aedc30d2ef61d6d111e2f7956e0ca88f1","3949.39809823","No"
"0xf1134868b55a1a448dd7f9ceed943a5f354b1c37","57921.6159080668","No"
"0x71895f76d04208e41aabe12b8890fb63e580ca0b","19000.03742204","No"
"0x64992b7839bdd4f9cd60beb83fa05a696fba0201","103389.74622801","No"
"0x18c32d617b4dbcc8f1f2d77842535f09ff56cb3e","52605.28742204","No"
"0x072230ce32580641e554f7ee7123f5a686395c6f","37422.03742204","No"
"0xacf4c2950107ef9b1c37faa1f9a866c8f0da88b9","262010.94400458","No"
"0xd5f7e143e75b4c79055934eeaf50373e93a07d41","5.969994252288E-06","No"
"0xfd31c335489b961bb9387b61e05cc1f7c127d855","2.20399968256E-05","No"
"0xb2d60143097b4f992bfbe955a22dbb2acd9a8eab","126974.27622801","No"
"0xcdbb43a1bacb5fe29ff895c7f79dc9dd0d536f71","211458.940588539","No"
"0x780f3308b5eeef72135f2843a90fe64cc0698fbb","224554.905836315","No"
"0x4caecfc01ad2907d37f51d23e0691244f4b57692","10000","No"
"0xf9963dbe9438a5ecb62e5e7c2c081c3d12d48dd5","40252.25272947","No"
"0xa7cc8da2a472612aeb25218a4fb9d995fa3472a6","4739.27771788","No"
"0x46a929e95c585e23d411b452ca14568da143901b","80663.28742204","No"
"0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","50789.87961965","No"
"0x1aa963e68cfde4dab1df1e15e70b2bb4103c4848","106637.681073222","No"
"0x5f28298e99a276d1af2d0a784f2d098e10f52b90","37422.03742204","No"
"0x1cc214f8e3a9977c0019bab3ef8103db50c0ccf9","405885.194378599","No"
"0xb3bf0e6a90f865514b8250000bc6f7b4df401c28","789.87961965","No"
"0x48d0d49c06d18e11d74569a6fa15cb1791121a1b","2.20399968256E-05","No"
"0x5c780a9b51d8358b230c4c92342cb57b1bcf1900","36000.00000597","No"
"0xe701636b4b84497331af2881dac1c459f7ec9e4f","183438.74622801","No"
"0x1c37ee5b8ba8f018637e7f3f816db2e4add1f56e","20730.0015169112","No"
"0x2ffa0bdcdbe9132b8a28db192a22d71c53da9287","928.99803431","No"
"0x326d0b7ea11d06f490650930d667e317a4c84b8f","2000","No"
"0xa7499aa6464c078eeb940da2fc95c6acd010c3cc","41371.43552027","No"
"0x1e2519b271ad399a4b8c6baad63d9c8e64b0e04c","787.78660887","No"
"0x3187d3844eed9a4111f955a1ba8fa5ff9350298d","1403.80518369","No"
"0x02aea50c1f71714047dc30433168b49882f82ccd","37422.03742204","No"
"0x3e92aead51277195357ca7cd570b7772f46a3f19","52605.28742204","No"
"0x93e459a7fa7886ce52993a48445646a1342f1bf0","3949.39809823","No"
"0x635a8235189d62e9f048e246bd8a240e2a7bacbe","52605.28742204","No"
"0x4d640d6d2cae44c3192a70dc1179aa890484cc7e","62982.1037715916","No"
"0xef4abc185aee1c78bbae3b5c29a36c21b93f6323","5282.58782266267","No"
"0x35e352e52fc7b7daa82c8e875c45294800bc530b","52605.28742204","No"
"0x283d37e46f7817610fa03fe8ece875a2897a8df9","206416.14432624","No"
"0xde9355770629d481c629c6a521d3617f914e3b77","500.30675456","No"
"0xf9f448a6b540d70140d6c6e2baa88510a448092e","2868.26565684768","No"
"0x59e7cce8bfa333ab4f1ed7f054a3510bef6041e7","183389.74622801","No"
"0x34d4ecd77d6378ebdda1c62a38881e4587109181","823.13770889","No"
"0xdf1b02672d19909f80805aa3b217b8c9cd704d60","54230.1402531994","No"
"0x1dc9ee19bc6ece2df030eb1f4f5d775e817d798d","500.00330408","No"
"0xfac0475b677b54f72682e0ea633ffa1088110dcf","789.87961965","No"
"0x8711ae1f332541209bc6109c2e7b9ae4a6c37e28","3949.39809823","No"
"0xe7bab002a39f9672a1bd0e949d3128eebd883575","10268.4350554","No"
"0xb0623c91c65621df716ab8afe5f66656b21a9108","1082.99621772412","No"
"0x2fc5444d3818ebf2914541a9b7e15b37ae29bdc2","52605.28742204","No"
"0x79c5d53ea5c8d3e8da22c1eeae5e57b78ab6b06f","37422.03742204","No"
"0x800e0493927f2dda77835536787bc55802fb12b3","52605.28742204","No"
"0xbe3f82034778fbf474060f7d4a032f592559ab4d","55523.0617801699","No"
"0x1acd07f8bdb36dc813e714d8d53e3ccbc656fa2f","183389.74622801","No"
"0x167f15a15a7985542dff950e57e6736b607aae85","37422.03742204","No"
"0xb50065fe8a921ab97f97cb580029efac183f1209","52605.28742204","No"
"0x67e867607d16c010bee44925e0217814bbebd801","54387.80446554","No"
"0xec5c6732b79214ba8b26777e49e8e6391a237c5c","52643.28742204","No"
"0xf3a71eac5f3831c809af404d493de2712eb44b03","126974.27622801","No"
"0x0117b6f415be6cefc95a343b24cbb69bffc03441","20000","No"
"0x0364c42a15c2cc3073eba1e11ee5ab0c6a1b5b40","52605.28742204","No"
"0x8913b99d5efd9e391ade59168230f6425813d90a","15769.132273182","No"
"0x595ffb4e0738f4976a82dc9cd5158ac1eecdebf1","52605.28742204","No"
"0xc8d46eb7881975f9ae15216feeba2ff58e55803c","220843.74622801","No"
"0x80fd264d44712fef8771675cea1bf24656c6b37c","649.287422039998","No"
"0x1436dbffbdde71d16a2c4d23f9116c3158c4d984","52605.28742204","No"
"0xe428c3fb75b6be3fecc2bfd026aff04b132fb00c","313.160577120993","No"
"0xdcf4ffd51a0871c996c423a0d8e612d36ea2fde8","700","No"
"0xdc9e55a3c9c3ca94591077467737e2345a047947","52605.28742204","No"
"0xa29fddec9c36bdd680d3f5867735ff8949a7f15d","647510.641009235","No"
"0x263a13fbe5416661d8ff67c5d98624d1553900ae","52605.28742204","No"
"0x130563e22cdc002ccef9c947348d4c3979f70113","1939.05695378845","No"
"0x7bad2138b818079db0bc7df5185b6bae9589370d","52605.28742204","No"
"0x44c51816d2b75cbd5cf63b2c8107e6f8d9a39529","1.03742203999683","No"
"0xd3b54f660d6b887fa11cb4e7a5b4ba49eb3686a1","2364.48606059","No"
"0x967e5975cb47c9273beb353c0ec079c7bba9f18b","839.60046307","No"
"0x92b406851390541f445b7c697014133d4b5bfce3","1000","No"
"0x36afba6c5dc98f6edd14470ce40691ac1b53ceab","37422.03742204","No"
"0x28d79103d8a4a9152023e7d4f5321bea78f5bd24","52605.28742204","No"
"0xdc99de2b50984269d5dd976766cad8d9eb9cff94","10605.28742204","No"
"0x338f603755412f64eab9a3fe9d2873e0d8c536d8","105177.970749925","No"
"0x91564f0d22ef831f7eefbbde49ebc15705592240","158538.76539248","No"
"0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2","3949.39809823","No"
"0x4647116a410ca5e80ee2be0077335bbf0db35166","2278.93519650545","No"
"0x92b7a519317aca2895455a179e5742ec2be06a48","4739.27771788","No"
"0x1ad5c9dbe620f941a8e9b57c4ccb0d89205e773c","52605.28742204","No"
"0xcaf6a42ec6e3574de56c690bbbc42aa898058bf2","50086.7613070013","No"
"0x970e2b0bbb3cc2708cf2de5a7d8c103b1220e759","52605.28742204","No"
"0xda79e34723adf8ea11cbc77def19bf7d9e4ba315","793.03072839","No"
"0xca4ad39f872e89ef23eabd5716363fc22513e147","35000.10221538","No"
"0x67d8c8b467081de46241ec17b7e3b9f64c4147cb","5000","No"
"0x84bba9728062ea8c8805449d50eca98d64171e77","37422.03742204","No"
"0x11099ac9cc097d0c9759635b8e16c6a91ecc43da","35083.07008086","No"
"0x2143d546334a0216d42518b8df9697b8baeffb3f","56661.0084557954","No"
"0xd1289bbb6f1633bb56963bf9d51923cf9ea965e8","183389.74622801","No"
"0xfec2de8d9e77214cd219cd03c0e722d82b4de541","3949.39809823","No"
"0x643b2391ae777b0df2610260788a7aeefd37fd92","37032.681934808","No"
"0x0504cced39e796912c3561e419d9853f2c8edb46","15000.00042204","No"
"0x138dd537d56f2f2761a6fc0a2a0ace67d55480fe","213926.889770149","No"
"0x62d6019237378ed44e67652c94fae7fda2cdf4fd","1","No"
"0x51ec15594230ddf21a7ea5a4ac392bb8dbda527e","173076.27033204","No"
"0x716722c80757fff31da3f3c392a1736b7cfa3a3e","789.87961965","No"
"0x73641ee05a9d6a8a23d3188ea13b690a078eac05","208897.92179574","No"
"0x1289f94bcc60ed9f894ab9d5a54c21b3d4b3f2da","35544.58288407","No"
"0x180efb3e67f9ac37c95e3bba2fca41b594cba562","52605.28742204","No"
"0xfd6bf7971c58cb92d14d226cb7840b82f585c53c","52605.28742204","No"
"0xb4367abe9d87c508eceb60c422cbbf8e34aa8dc9","314174.21503398","No"
"0x607afa2a44a3a1a06cc6e224998226b9cd7e8192","1.5581636949979E-05","No"
"0x42c9a3f034592c39028aea70a6e69fbc6ccf6c31","37631.28742204","No"
"0x0040daac32d83c78546ae36da42a496b28ab09e1","40005.28742204","No"
"0x48dbb9b7b562acf3c38e53deaff4686e24c3d85d","1579.75923929","No"
"0xce313ee763b689379dc2f51cf31cd8fdb1930c1c","37422.03742204","No"
"0xfc01d293bf42faa9ddf766de8687f5dc78c3fafe","20482.9872107566","No"
"0xfcfa4369eaa965ac4e36f1dd9fd2852c6542b0f7","89","No"
"0x81b9414ebcabdec7610ac142a0c1c5d44432f181","52605.28742204","No"
"0xe6c421cdea9b3c2fc3e928d98125c1e35cabedb9","37422.03742204","No"
"0xc35b4c096d7b412ca1fece0d94ec747424892bc2","90788.0056465937","No"
"0x3c291f344f81cb0d49a2271cb4fa3de91850d639","52605.28742204","No"
"0xb2ac9133e31048e9c4af0457ca85415684b6a65d","52605.28742204","No"
"0xae516bb25c4affb47a05c9956382d48ce355265f","51493.8927120499","No"
"0x5b93ff82faaf241c15997ea3975419dddd8362c5","250000","No"
"0xb5edbe540411b60139bcd01a087bdcf52a1de120","183389.74622801","No"
"0x2beba030cdc9c4a47c5aa657974840428b9fefac","789.87961965","No"
"0xaeb6cf2d9f04aa154af8ba20a5c8059edd182c42","200","No"
"0x59c1349bc6f28a427e78ddb6130ec669c2f39b48","749522.849588535","No"
"0xf716ef29c5599d7fc982371d96714a0ead545691","3.4894E-14","No"
"0xcfc42ffec0f9fb643a7e01a53e7e0bdfd90a66a6","174.737105658488","No"
"0x6f74fc79632bfc711f5367fa70084e916970e934","37422.03742204","No"
"0x86bf97a8356690456f4040dd0172aa3d4d5315e2","52605.28742204","No"
"0x0afa687247bd6e28c5f6571d0cd32a07a5bfdf1c","52605.28742204","No"
"0x0090720fed7fed66ed658118b7b3bb0189d3a495","73285.3309537134","No"
"0xbbfb6566ad064c233af6314aeb1eee4c26a5f921","1496.61401617","No"
"0xa679a45e9fde61846afac70c321248ad097b47b7","261319.289089892","No"
"0xf8adf12348f702080ca79ae8d2db6d0c658f878a","143449.74622801","No"
"0x8debc343a259253aa43be5e47eb58a9e668e3ce2","789.87961965","No"
"0xa58150b264bc3355431c277184d09f837d01a6d1","32605.28742204","No"
"0xa8695c67368356db076e8dd2b36b4595a34e91ec","387521.031054509","No"
"0x9c6ebb28cec9be65bb30690541c59760a1033893","0.287422039997547","No"
"0xb3aad5a4b88a8111ffd021d6d26d9464a06471af","183389.74622801","No"
"0xa36d99fc81e2f2e863772d6ab59f109d606d15db","37422.03742204","No"
"0x7bd82570bc838dee6915b70059f554152c98a8b5","2.20399968256E-05","No"
"0xff504b0f481eecd15a5edd1bffbf4e491913f728","1.1020000395264E-05","No"
"0x5ac048824a19d5eb17e7ef2b56ef0bce5e383678","663.56676887","No"
"0x2a08fecb8ac932cb7d3f6a3a0e434a4b9968dd56","56554.68552027","No"
"0x474c88712e825b5adb64f4132e26a215080bab65","52605.28742204","No"
"0xa74e37ec36e5257a5861de457fe8a60bda7e7c7a","793.03072839","No"
"0x94ae11a67abe03dff9e8d5d191f896b1a24fc53e","150974.27622801","No"
"0x9f78f8a3f87a30b757604e37ddf234ab6594e036","37422.03742204","No"
"0xe3edbf071c9bc56894a71f60243ab67404e94eb0","134516.988586658","No"
"0xf9d298d6ca65e890a6b275675267db3575b8dde4","80922.1443637398","No"
"0xad549c7fcf1bd3e57bca464d9dce0a0d561599d1","43769.5129713003","No"
"0xabe526b89163bd03df9388a571922cd2c7133414","3343.13603211353","No"
"0x1f9fbd2f6a8754cd56d4f56ed35338a63c5bfd1f","52605.28742204","No"
"0xf6b6f07862a02c85628b3a9688beae07fea9c863","101921.41700369","No"
"0x7221b104fba7701084759fd25faca19ac6300855","78987.96196461","No"
"0xff32e57ceed15c2e07e03984bba66c220c06b13a","55776.4137039043","No"
"0xae9d5647400ce620dcf954b0f822976ced9a6504","40250.61442204","No"
"0x504aa06190bf682ebe38dd08dcdf6ea91b2083ad","37422.03742204","No"
"0xdc5cd28b12ef45cb4b02a566566ca293d9fb0174","52605.28742204","No"
"0xa9eb52b347bc76f95745a92dd1e1c3986bcb1e2c","203348.800178619","No"
"0x247dc0457f20aba8ab6c6910b5686b0c2c87cad6","37500.50742204","No"
"0xcf88fa6ee6d111b04be9b06ef6fad6bd6691b88c","8106.65925426","No"
"0xb464ca834796272e08dc6460940b281b046a2cee","38980.4298130608","No"
"0x0cf861f96378dbd5194d74cbe6b0424fafaed940","3949.39809823","No"
"0xbfa570a499d108efe017f9ba1f5e0f94431d107b","37195.74622801","No"
"0x4a925549fe1ed73a9f5f32ceaa5e541cbc81eeeb","789.87961965","No"
"0x6329a5fc0fd3c9fd1e1a480829e73b714f8ea212","52720.28742204","No"
"0x0b0e6e7235d67e35ea8d736766088a28c1985afc","38199.8211672767","No"
"0x46210b09cd0b5a80bfbcdd46e497e895ebf7e8a9","43395.6007511997","No"
"0xf83775c95a00612d4cac5053dd484ffa81bae0ad","18711.03742204","No"
"0x72115599b79e18bb6f3b0c233f920602b4889fd5","37422.03742204","No"
"0x5eee4c61d5e63486dcd3eb4ad445403c9e1bb413","33423.4786886471","No"
"0x920cb3c07b0421f7f577088872c8bda1f3e172fb","1879.63885894","No"
"0xce4a14c5f214c968ad83fb3dabb7c0f025f8db3a","909.92609659","No"
"0xc0158745da6f94ab9de9e2803fc10df6aaf225ac","126974.27622801","No"
"0x8f942eced007bd3976927b7958b50df126feecb5","52605.28742204","No"
"0x8e5539996a21fa05f7e553cb43d25f373ba6a1fa","789.87961965","No"
"0x50275547e859bb50888d5e2272fe4ff191b15297","183389.74622801","No"
"0x6c4de74f5752960e991d7bf580fde2cfc5e2ca59","150032.74622801","No"
"0xb2f4b16595e02a9721f97e3e30fb5bbbf73f5f54","25000.03552027","No"
"0x5a4d185c590c5815a070ed62c278e665d137a0d9","89552.23880597","No"
"0x2dc77a6d2313b759ec9fe10fd2235cde91291c51","35544.58288407","No"
"0xb9d9bd444bae05a99b839d9431a9647dc52d1ed8","183389.74622801","No"
"0x53a8d71da9624febe6c498b1cdf0c0bad73a5afa","52605.28742204","No"
