"HolderAddress","Balance","PendingBalanceUpdate"
"0x0075b3917ec38716c1d2ea83ab70d1f5617678e6","0.665","No"
"0x00766c6c3c26237a9c8772e19021279f40a66f9d","0.4481","No"
"0x0077b5f1a8ba00cdef762ce1ebaf3e3fa03e35f1","6.7370501263899E-05","No"
"0x007c5bda0c06064984a164794e6c946cd7dd7157","0.00331479777546657","No"
"0x007e24ddd6c37b6f204601b7103641af64c28541","90359.3213321608","No"
"0x007e4e679e14f17d62607418f546e2d97d9e5a61","40.3033300204281","No"
"0x007e8236d3dd1e754f5287df4baf3f560e62bf2b","39.1305825986186","No"
"0x00845273fd2566e172ab6cc995666b57605dadde","9.11615894884E-07","No"
"0x0087892df2e7266c9da7b44dfdc28e2ad7c01a26","8.027400364396E-06","No"
"0x008a0764d6d823eb33aa36cf224ef97bbf447340","3.40889239389E-07","No"
"0x008bf5ef7e1b1170f0f7471b93f62b5cac55316f","0.332901110340331","No"
"0x0093e5f2a850268c0ca3093c7ea53731296487eb","1258.03499045106","No"
"0x00965241a8a8b35a8c052b68c3a748ac1291e102","2.477564492E-09","No"
"0x009782dbe0dbfb3026611e5c344ccea4482b3fcf","167.790516345828","No"
"0x00a06fab32803a21cc724e3eef5034a15df77fd3","4779.6860472","No"
"0x00a3cce0ea1bccd99047aa9e1553188925ce3689","4.5300544309324E-05","No"
"0x00a798734a93dc8a10eb8bedb794b875daac83e5","33.1016862186382","No"
"0x00a8522574f629bab708fb460940dd11063c17e7","110.010464971067","No"
"0x00abad41b1e76cff279d3fd28c293ba2bc7d64e7","266.168103685892","No"
"0x00adfc500b3e41ee753cd0f111860015c90b723b","6","No"
"0x00bbdf3a89b5b3e7aad7fb6537ad37b8cab2f2c7","0.62729193","No"
"0x00c6e4d4a95c5498accf9b2ca8ccf73d860c7fda","10.7531941819566","No"
"0x00c734da32c7553acf492d4f53be7ecef6779fe4","2.29452648908655","No"
"0x00c749599fc90e07d86f926d306b9a1dfdaa6f45","9.7471","No"
"0x00c8423eeb1456a349284ded113aa5d85b986be4","4.29778732229917","No"
"0x00d06f4ad94238fc4a1a80b1e105b7aa6cfb96ac","66.9762680205103","No"
"0x00d568b0917cceb59cf389efd61184d85a1416aa","20","No"
"0x00d78a5dc455964fb450917f033b22dfd657061d","6.79748389815E-07","No"
"0x00e03c58ac0d39d524da68a6a82ad0b4e2a956cc","178.29655514","No"
"0x00e697b12737f5dd405c974ecbfb9400f346ffd4","0.76994633","No"
"0x00f3f73f07d9e9e797b82b00536e010018000000","0.069955124354093","No"
"0x00f53e0c3828dd79255c41dad23a354221fcb809","21.99596011","No"
"0x00f8f1863b6b9691d1007863f0ee0f536b2a5b9b","62.1534897283938","No"
"0x0108a5bc5ff7d89583dead199910ce06625c1b3f","0.68265801","No"
"0x010f9534964929fa82160ea6782da44df961ec7b","0.000487864300264773","No"
"0x01206255a7423f72b27d85a4c57c4ace566273d8","57.5587260110127","No"
"0x0121307e300a4fb703c659d1492b46478dc015cd","60000","No"
"0x0122639df99e153a7036af8fde0e8e6a4ee26bfe","147.331698222949","No"
"0x0125054443c774ac1009187b54bd6b035ee4c61a","4.41080883","No"
"0x012bf38b6ca9ea39ea95f30f8640f3d63767dd17","4.924491250699E-06","No"
"0x013b414d6537454108313e4bcc9c07a1a0a722be","9.61492792E-10","No"
"0x0144705f1abdfd48ac50992f3b9da21bbe394410","405.387","No"
"0x015875b25c67cbacacabe0154510da0be14bff16","36.7928904","No"
"0x0159dfc1c745dc4b10d42d2592335120f1f2d778","6.3876119536055E-05","No"
"0x015f0746f6605c3b27eeae18b34890191fa07532","2.050640051E-09","No"
"0x015fd6435383d74dc41dfd422debaf1e87e28e85","0.65","No"
"0x01627dbf1679baf3cd4545ef8afdda6326dd1441","194.127787763682","No"
"0x01628a344a6e8db2aa3e0954bc2c2d1e26444f9d","1","No"
"0x0162cf3c8b786ac7c512a2e0db7ec9871f505a2d","0.51146736","No"
"0x016325e1d12331effa2ec72cea681c258c7a747d","84.6632659294023","No"
"0x0167767e7ffabd6e9fe1f958535bf296622d4b21","366.980223302144","No"
"0x016a7cbcd7946004b9d99c79592a25dc8e107621","4.22740567E-10","No"
"0x01717b7ee44c3723b4803a11ee843b697ce6c103","0.47601482","No"
"0x0178217e241aa00787461cf044c69e8292c3863e","0.14775169076016","No"
"0x017bffdf55ab8489cdad159717befef5061834e5","3.55582919781535","No"
"0x0184de665a9cb1587d42c1724b1053f57a933fef","1909.082","No"
"0x0187130b286562265a59bcff8d995a82796c7de0","6.131295441007E-06","No"
"0x018d5c4783f5317815f6e8168942a12adde3cd3c","0.529684689241122","No"
"0x018f726f08a575bd242176b06aede9334fbe8e0b","32.0612181227803","No"
"0x01a0f8f364c2fec07cfcdebd2980da3f950d0410","44.3605571205824","No"
"0x01ae135acc0d079eadb7ceec96264b2578398040","0.00512980106684451","No"
"0x01b3d3d1cfe94ba41c98f367d38f02b188735210","12948.2527502029","No"
"0x01bc7196ccac6d05053d258e20d8d7a086d1d5f3","2.7171735664105E-05","No"
"0x01c026633409512fc1f28e5c2281f86fae4216c4","3.67021376716E-07","No"
"0x01c3a0aa472a156af8c2edb04d4459d8d2fe7c5b","41.6436240546156","No"
"0x01d5912c6001bc0892e2b1440b8e44fe736baf8f","0.0239586145265851","No"
"0x01da26d5a540ea2f50b22157671951f0b112ce54","94.5526578695983","No"
"0x01ebce016681d076667bdb823ebe1f76830da6fa","38762.7199615628","No"
"0x01f2c533bdb0e09ebfaeb85ac295c3b4d00feffe","6000.09113595876","No"
"0x01f74c9cf0e24cee3a28f68fdb193e08ae9cb84f","2.8667636991438","No"
"0x02023798e0890ddebfa4cc6d4b2b05434e940202","1E-18","No"
"0x020744ec3aae6b6806c25f1abb346a9b77f4eeaf","0.513579828151767","No"
"0x020a40f2dfa4dc8116430c3bd78fb9bdb7862e97","130","No"
"0x0213a402474495d09431731e80301cd93f3db26b","7541.33812133088","No"
"0x0218c66e48bc8b9ec79e48f46fc3f2bd55b8df71","0.0088774175199","No"
"0x021c1a1ce318e7b4545f6280b248062592b71706","15.531400690837","No"
"0x0223f9359a1ccd681569e2015ac4e973e9e53623","9.646142039E-09","No"
"0x022721a2c92011474105b443c3f4b00cc17e9b04","0.000320205797719159","No"
"0x022bae99e9ccbb2828fb15abf9e4e1b5151f0dda","0.5","No"
"0x022eb305961429bad9e95f7760b9bdd84578aace","510.190530458822","No"
"0x0230304de82e316ac309fb43b8a826ae7ffccb40","11.7891197164162","No"
"0x0230385654b11733811039fddd4d05f4537d59bf","0.0041241635013","No"
"0x0237cc0ec4cc9fb0be0e896a9cde126236b72d18","27.461353254048","No"
"0x024042833625762f586b81bd05da99b70c1aac4f","12.385442","No"
"0x0245e89ba5654ff077b081cdbaa456948efe081d","0.445470367562761","No"
"0x024dbdcc6d91cafd84a2612b226b903f6fd59849","15.8992245336476","No"
"0x02500fc3935a62eaa818fcaae1c741a1e7867b86","20","No"
"0x02505a3f9c7a09baa0f13d8564f8446becf1f55e","43.8685225263429","No"
"0x025a9ff7d9cda168b8f1decbb01a9115121352d7","0.813895403331768","No"
"0x025e8e1fb1e95941749f18d648c4ed478867090f","15335.5069187574","No"
"0x0267940d1897b150ac9601ef00d0e38a5fda3011","3694.25557278376","No"
"0x026f20c7bd3a5b49f129032fa751bdde7d96ecdd","43.7100801968493","No"
"0x02798bf0db9be715f6d1b30457e9106fbe64dbe3","30.65","No"
"0x027b4dd192e72475fc7a500b5fe988289591fc6f","45.4411755023851","No"
"0x027e01a042019955fc697ba87b05ff1f18f31ef5","179.361466833039","No"
"0x028e0aacbe3b88cc9b02a058409f60051199f7aa","79241.3577521636","No"
"0x0291eb432cb4a2613a7415018933e3db45bcd769","952.114846102168","No"
"0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df","0.0082427972984905","No"
"0x02988def92c5d20f85bbf89a91ba4f5492092e9d","23.6394845177207","No"
"0x029e4a1dc0dbd54d36d33a6f8e4d9b9a2e6e85b7","155.768857200798","No"
"0x02a8648dc8f8f599590bfe93f683134245849ae7","0.44604738","No"
"0x02ab1b3a8ac8e1aa17756058e67ef68be0508a2d","127.246369303046","No"
"0x02b7bf45b7a0a87d6e2618771807280eb1ba5b59","0.770584","No"
"0x02bd4446d6cd972a2000ba6b7960b5e87e88266f","0.43512953973711","No"
"0x02bd4487f91f3f5b5ae7915c66178351ff5a9339","9.29986078E-10","No"
"0x02c15409aa8e70d1a5c2109334d6cd7b8cb759b5","0.00686998643654212","No"
"0x02c52d0ad9be7181dfb12cd2e8f5f7d33e48787a","63.1663263295957","No"
"0x02d6b1e261d2fd805830e9ea816a601e3d0fac30","0.44881264","No"
"0x02df316f134c4e0dfb04ffd6d34d6477f276fb5e","995.905199402035","No"
"0x02e3a6ae9738b74d51ea5041ad5fef77763ac69c","209.72511464995","No"
"0x02e4f367fc7cb77d9b6818440648fc4dd5d21891","6.8","No"
"0x02eadb3f644361235521b1912dfd7c179c29d98c","94.8803196198275","No"
"0x02ec2c01880a0673c76e12ebe6ff3aad0a8da968","171593.05970536","No"
"0x02eca8cc78b7d30c1ac5e16988ed2c8a9da658d6","6129.32","No"
"0x02fa32a94f034379673d949ebfa0c280f8403b5b","1.00480812","No"
"0x02fe1d7f811d00bc66a87a41149399307b6a3ebb","0.0038476018847653","No"
"0x03000a0ecb1898040c26cd418570cd480775f0da","51.69228455266","No"
"0x030bb65fb7fb3b4ff019759b380dc8b59ce57ed1","0.5","No"
"0x0310737a724eb47050d95bde23aed5a61520c00e","0.00970658","No"
"0x031b6f4cba9fbaa4f8a0cf4ed4349562d7c6ab61","3.86357677E-10","No"
"0x031e36fd37db5709220949055c68e3d26f29a82a","39.5664203044134","No"
"0x0327bb47b7d78eca32e02f93eb191f21e80bb5c4","0.52283676","No"
"0x03286d738becd6a068822ff5a970a43a8c4fb76b","195.233439377176","No"
"0x0331969e189d63fbc31d771bb04ab44227d748d8","72.2279938355672","No"
"0x033b0a2e36f48cf992e4ea545eca0c7762deb10e","9.36907821535118","No"
"0x034a03b0c0b63608297a4c1b453587d09745d022","192.174514027598","No"
"0x0356e6181c689368e953df80873a6651c2a9b312","0.4398364","No"
"0x035e2e997c89d0892549ba8cb84522d1f2f96d21","7.42580789438218","No"
"0x03651437e6f39ba49076a9da13803ad2baab9191","15000","No"
"0x036e0be744a12cf1d2c290e4447c920f7517a7d0","1.84388673","No"
"0x0372f2e4c31dc27700e41541e2bc7ee19dc1559b","32.2790764798888","No"
"0x038036c5864fcfef41b1c02860d36f7922ecab52","140.71497371872","No"
"0x03853603beed695de2011710f8f967a6042ed92d","136.147719898839","No"
"0x03902ddf6e39a3484b23864371a99c7270aa1569","2.4511565952306E-05","No"
"0x0392861ac04bdbc5578c52a861e450fe2ceb1d53","0.3983","No"
"0x039ce831cd309ee3466e1051394651be0c388670","1378.32698281692","No"
"0x03af62bb24e5ed890e722b03382383b170e4c12f","4618.13564469346","No"
"0x03b3e2069830dd3bd1a5b5e45dad60a770227ed7","561.377832858989","No"
"0x03b5d64995b88e0bc4cc399940439beeb1921be9","3.5851622521516","No"
"0x03b822bfc08be6ab3f527f05852465c3e32f11c3","2.7424128E-10","No"
"0x03b9129679cf84e608c072677003a1e65089433c","48.3366784073625","No"
"0x03be99eaf53ef7c83fcd843729fd38eb1433b650","0.665","No"
"0x03c642966e540fc7170a611962386d74ed77f274","0.396","No"
"0x03d15cd9eedecbec37bae097c98d53438ad83e84","0.00631964603465471","No"
"0x03d40caa5286cd001dba6fab513ab4f4cd80cf21","0.1","No"
"0x03eafcd63ce01e51fd20d244eeb69684815c2601","4.92546382849E-06","No"
"0x03eb6d65ffe580cb855de044d1073a113d90172c","274.7","No"
"0x03ee69ebfb8b88661e74b6efdb338a9211ec6886","0.00264268540108129","No"
"0x03f0bd0124e3676ec4f3b770b065129c776aa975","4.0062E-10","No"
"0x03f3bdff4fd86eb367630311b760f9755c4cd7d6","0.0579112838025279","No"
"0x03fef62a00c67520e1f77f07e34a8e64787ea2a2","11","No"
"0x03ff24ae9003dcb5bd4de6aa8a5a8a8808927024","0.008909978887","No"
"0x0414d43c5390799e95e36d05407278eb6874f2ec","1.00081640422879","No"
"0x041b0b291ab375272423b283f6de5c69d25ad14b","18.777419106074","No"
"0x041c59fc4b0c3f10fd85594c8b1560d13c8a31a4","74.7153249139929","No"
"0x042150c6b7065d20f93ba50aaef8620dd07e925b","0.00569699680887687","No"
"0x044a6041d8ae8f23a5a095dc2884297ffefb3f8d","0.000514633408937296","No"
"0x044e114cf7bff16f26cca64fa12117fe06465844","151","No"
"0x0458b5876fa4535d7b69d236d6ff0e15993aa692","0.443463641029896","No"
"0x046c7e1c4d4efe14e5bc340617d3ebe76e2df335","160.833433282239","No"
"0x048a81d4ab58a7670308f0d6728a0bf825c6ae5f","898.595812464546","No"
"0x048c0fbe008b213da345d82aee9e3f8d72fa8f95","1.26460903","No"
"0x0490ed41040f407ddd292dcdc1fb3e20bac38b02","15","No"
"0x049397bd8325e0089decf676eb42c134ea65bb90","0.0096837603413224","No"
"0x04964115b6538ff2a9139cf56019b2c042dd9c1f","4.65121327E-09","No"
"0x0498c6c6a4d25f0b20fb4aa1dfe80651dc00c7fc","0.564","No"
"0x049ab9da7095566903e5ac80e674400f02f50a42","1344.9686","No"
"0x049f3035dd192b49ce880fdbd2ea165a4d9830b7","1362.40784732004","No"
"0x04b2e1c38825d15fbefd7bfec468acd4f5bef8cd","3.8676586315062E-05","No"
"0x04bbb7ea18ea570ae47d4489991645e4e49bbf37","36.90767461","No"
"0x04bcfeac1016db3a3b9f6d5ec821f305697c91b8","112.099196573475","No"
"0x04c7e7e9365ccc3821794483e0152f727675eb13","64.9278830658628","No"
"0x04ccfe4dbc9b4cf9af81f8d1aa6cd003d484b604","137.171208211933","No"
"0x04d16f5a6bcc75bce4024d5730e2698e67e09350","1E-07","No"
"0x04d28fccd4e57b8f5fb9e695cfc3154969bf17ff","30.37","No"
"0x04d5248fdb200abfa872008ebf6b8063c6417eb4","104.341758728178","No"
"0x04da9f8ded57a762cf368cda298f1de7fd4e3043","111.068949140495","No"
"0x04e73d277bc05ab0fea3d0f46e6d930f3557d76c","4.10852226289879","No"
"0x04ed24ae76fcee2fc3f7d8f661d12d975f72a235","121.692431417913","No"
"0x04ef6b63ba4bb096c36442e56a8faf53c2950b0f","2.7258986280956E-05","No"
"0x04f5cc08ced02de7cd175ca16f153bde43909aa5","470.79268163398","No"
"0x04fb0de3af3fc10b14054c13046e9bb119e96238","8.18656099860012","No"
"0x04ffd2efc05095f81045bf4c8bebb19f98564f60","9.097E-15","No"
"0x05007cd087c6d695a6585c45a7b1c07e5baa7f0c","2.16132834680902","No"
"0x05096597ebc29bde93ade9853ec985cc6fc65109","0.58","No"
"0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b","124.128483969493","No"
"0x050f788d09395724777a67dd08be127cf70dd238","10.4845219735052","No"
"0x0519ba35ae9ce8a987bba57f1b7d22fcfd8b7fa8","595.909746841862","No"
"0x051f77131b0ea6d149608021e06c7206317782cc","59.8549906475285","No"
"0x0528701da1a7c283cc08afa9da84d8c4038c5085","350.161880016278","No"
"0x052daceeacc0297615347bad335c71bf17f6c658","0.39861034","No"
"0x05548d8a753e998dba4727da54c787ed7205f276","5.13644760904439","No"
"0x055bf9669087847e23bf621011b044d93de0fbe7","681.2754165085","No"
"0x056590f16d5b314a132bbcfb1283fec5d5c6e670","0.407513147545963","No"
"0x0565d29125cd6b86a62a8cc5f0c2e7e8ab693db1","0.00328833001472085","No"
"0x057adce4bda5cf8f5e5bb4b4ef3ab325229736e6","4.09532109966E-07","No"
"0x057f3db8d79878d96794a8e67f918a1a02300a4b","7.87167001E-10","No"
"0x057fc108fe45faa11b398a145a61c9052fa15889","181.823749166778","No"
"0x058185bbbcf292dad5c964581c39f0c8f53d7451","55525.0296809967","No"
"0x05880e07a11c0df493d0e67d8a68b0a76886acd2","1.72776423052562","No"
"0x058b6778c5c237fa2d07293c355d12525fc33f17","83.9031912157247","No"
"0x058eb53b19316d56f46550955b73b489d6b1c236","2.684355862059E-06","No"
"0x059036588a9b3dee0699aab003225ac2460576e3","1540.07","No"
"0x0598112bb72e23b7b5976c0ad027e3dd73be5761","0.376399215957369","No"
"0x0598d2c365a5661032a91da03ed74e298ceea67b","98.1016761250567","No"
"0x059a8677d45a51490ad3eca47dc5aa02be0d696a","3.9400220325811","No"
"0x05a4448597935c508e4ad0d2cf56d56bedb246ce","82.2016448914412","No"
"0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87","2","No"
"0x05ab2d62c6b36345ce6e36355b93afd0c8687f82","0.364796082241416","No"
"0x05b86197eb1faf0ffa1a210948dbc6262ec30bad","163.376814783321","No"
"0x05bcc045a509fe65d7c11156f804d176c448c78e","0.134853743150888","No"
"0x05c244bd62b6b4ae459dc1d5c6e30e5d47e36b69","581.4921","No"
"0x05c6959d997cde99d2f967367e5e9f1959ba9706","9.8427585430936E-05","No"
"0x05c8ea2b3fbd168a291c59576505fc853d246312","1.17743511","No"
"0x05dc39f764b43ecfa99d6ed1cbff0e9f7de4f6f2","117.801004464473","No"
"0x05e15f2b6e3bf8ef76d80f0398eb511c9c76f052","2.8540824107265E-05","No"
"0x05e1e0e85756cde16309083dd223948b4f34b813","1297.71973167306","No"
"0x05e2531931533b62061e5f83ea68014bf6ea8ce8","8.122648604E-09","No"
"0x05e80469d7e3b55682b5a464d17603ff569ff4ae","0.79434256","No"
"0x05ed0f92f802fbdfd567c723f22b0e266f14072b","0.44904379","No"
"0x05f51dc944dffd85b33d6cab7ec654bb35cc9fc5","0.4757","No"
"0x05f61f77712cf6ec0a494617175d277e908c58ed","129.50010586","No"
"0x060378d95c8a2f4e244ef7359973291ccb2ec865","16","No"
"0x060999c6e461be2e4f74c65912db0ef4a9a1c6f0","219.801262499563","No"
"0x060c9c259134e0e5d434db7be18a1e98248065ec","1.72220290351421","No"
"0x0612be9bca9593121246c73dc6198ff2aca58342","97.4925707499403","No"
"0x062330d00b5971ad255fcbcf476e06fda188c062","14.3704703153813","No"
"0x06287b1d2405fea8db00729fdae9e53461414ac6","0.43097661","No"
"0x062e7f17d14bd5222b62f3bf7f8258ac7317bcfe","9.276E-15","No"
"0x062ffcb2c9dd9640b61518a24fe6c15bbaf537af","22.5821169817271","No"
"0x065f1fe8cd4c47860167a03828f8af552c0dfbde","294.546854561849","No"
"0x06658fd70023f527bfac1a6d9141c56d99c65129","0.0967930294807142","No"
"0x06660c51ab9cce25b3a498c64ca2ecef1c3ed555","1826.44235803","No"
"0x066ac05f63e128b4dbb6a1cb6dd40a778b6472ff","100","No"
"0x0674c1a7172785a3f2261ce8b0eed36369de4beb","0.00242848709739043","No"
"0x068388a1213453003d1a4788a6d282c31da74e6f","5.018840012","No"
"0x0684ed9778864e5026122a9a42ef9970d494cbe3","582.213282974753","No"
"0x068c344a5da70b8459e1736b0445504cce0f11c8","1.4773218239584E-05","No"
"0x068e1c9a484d6d3a4a5760dcc6f82e4a29c2d82c","244.517019815716","No"
"0x0694724799dfcb25acdfa0d7fe416bf2e33dad1d","9.36368377581552","No"
"0x06959f3a1e9d0eb8cf03e10609f98ea96bff740f","0.44563548","No"
"0x069e85d4f1010dd961897dc8c095fbb5ff297434","20.4769576845362","No"
"0x06a65194f104423e9ae1ebf8816a5b7f36e68829","12801.2","No"
"0x06bdf3cc0918c3e669623b327b1ef2783d54a6cb","6133.12212","No"
"0x06bf7280c18855fc8d9817bc3e2c65afcba3e004","16.393676250302","No"
"0x06d6061243f2039407ac0f2b1ea4038da34db949","12.6307490121641","No"
"0x06d703811736a1cf0fa059922b6ab412a593f219","16.530265","No"
"0x06ddffe9224f83ba36082d694f6e9c0fd9761d76","6.54032736480637","No"
"0x06dfab67103074824e03b43221864656b98d3488","37.526111536249","No"
"0x06e62bc0321a28d6c0de17d0932b957207109337","187.175600561005","No"
"0x06ebd161bfbf95b2b84c7d8d5749be7c20d77944","10","No"
"0x06f8f48049378fd498a620e14f10b510e9506227","0.0980646884468501","No"
"0x06fc92b84112037a5d3c0d2fc8b856c293609fc8","5.26561412357E-07","No"
"0x0710989d5540ff6b99f1af2454d3b71290e9ae25","41.9005492230571","No"
"0x071ca71025fc3788587ab0ac66b9e587f3b377cd","0.00602667716046927","No"
"0x07207fe29d77c8fc12de66c58603804934c4c832","7.26952308871E-07","No"
"0x0724ee5d148584c39425af7777a12bab54fa880a","1E-18","No"
"0x072a98d7890874992be38fa2f4783b74efe40820","7.316890999E-09","No"
"0x072d5cc9dacea9bd5757b82522fb129cddfc4c2d","126.255995755185","No"
"0x072e83cde5c102fdcf32be328034e1bb2dadcb01","16","No"
"0x072f4e4274d0455c468285b01bac99631a46aa74","121.298228162987","No"
"0x073289c3abd50fb432faf1b674307ed34682fe36","29.26417131","No"
"0x073aba73177668ba1c6661a4ccddbf77dfc8809a","1263.61638456065","No"
"0x073fc31769f1de674b6cbc438dc605f89c0c02a8","2","No"
"0x075e72a5edf65f0a5f44699c7654c1a76941ddc8","10","No"
"0x0762fd38fca57b73ef6e33280916e133573487d0","309.38","No"
"0x07688f5b44bfd6392f4ca891303fb11d04bdcc17","105.397186319521","No"
"0x076962b94fe56d6feae24f0878b7cc0eb506fd82","13.1326110460963","No"
"0x076cebdc1b3ba76e628d2ff3fe27469d3d0abe80","5000","No"
"0x076e4b52a7f4cea86d7fc6606d6deddbb9d609d5","207.055954320736","No"
"0x076e9e48fd6e6742cc708b4fab1d8cd1fb403323","8","No"
"0x0788d64537a1855df87396fcbccd5fba8277d40f","50.1132894773382","No"
"0x0789109d3f400bc0b372cd401c82e9c2628055b4","4.753852356E-09","No"
"0x078b8ff955e3cf77550bf2f2edfc0aacbc29adc6","0.68016268","No"
"0x078e491d97794bc5a4a98dbebeb8aeaff2c526d0","0.52","No"
"0x07a1f6fc89223c5ebd4e4ddae89ac97629856a0f","32.6454316112733","No"
"0x07aa1d8bc5567c647213f352542d8a7bf7a90415","4.1643829127E-07","No"
"0x07be6faf7a76e3aab08b25e360022325e8b1e856","0.45","No"
"0x07c3dcad84b8d903846c31426893dd3cbf7755a7","61.8763668542049","No"
"0x07d650051904ab91b390cffefc0857ca409549fd","647.448830271699","No"
"0x07e511b6389678373d1202f2df2509168c1a9ed5","124.358","No"
"0x07ee9ddad1561ac661dab69d96ad80317ce3051b","1.2405","No"
"0x07feeceb2b53dd4fdb7572e8c8d321e9443762d2","8.8508311448139E-05","No"
"0x07ff80106b61a2e9a58c2e1205860a377cc6490d","0.0003002","No"
"0x080d428ea1c104de687d4079307a9b689b74118e","996.395360242497","No"
